barcode	date	Row	Column	well	cell_count__total	corpse_count	cell_count__dead	cell_count
MH1_11	2016-06-06 12:34:56	5	4	E04	1640.0	24.0	5.0	1635.0
MH1_11	2016-06-06 12:34:56	5	5	E05	1379.0	22.0	0.0	1379.0
MH1_11	2016-06-06 12:34:56	5	6	E06	1631.0	24.0	5.0	1626.0
MH1_11	2016-06-06 12:34:56	5	7	E07	254.0	368.0	119.0	135.0
MH1_11	2016-06-06 12:34:56	5	8	E08	1455.0	18.0	1.0	1454.0
MH1_11	2016-06-06 12:34:56	5	9	E09	2391.0	31.0	10.0	2381.0
MH1_11	2016-06-06 12:34:56	5	10	E10	2662.0	29.0	11.0	2651.0
MH1_11	2016-06-06 12:34:56	5	11	E11	2430.0	34.0	12.0	2418.0
MH1_11	2016-06-06 12:34:56	5	12	E12	2651.0	28.0	12.0	2639.0
MH1_11	2016-06-06 12:34:56	5	13	E13	2641.0	27.0	12.0	2629.0
MH1_11	2016-06-06 12:34:56	5	14	E14	223.0	405.0	126.0	97.0
MH1_11	2016-06-06 12:34:56	5	15	E15	2272.0	26.0	9.0	2263.0
MH1_11	2016-06-06 12:34:56	5	16	E16	2658.0	26.0	12.0	2646.0
MH1_11	2016-06-06 12:34:56	5	17	E17	2599.0	29.0	13.0	2586.0
MH1_11	2016-06-06 12:34:56	5	18	E18	2680.0	35.0	12.0	2668.0
MH1_11	2016-06-06 12:34:56	5	19	E19	86.0	487.0	58.0	28.0
MH1_11	2016-06-06 12:34:56	5	20	E20	1083.0	49.0	32.0	1051.0
MH1_11	2016-06-06 12:34:56	5	21	E21	59.0	527.0	59.0	0.0
MH1_11	2016-06-06 12:34:56	5	22	E22	2570.0	32.0	11.0	2559.0
MH1_11	2016-06-06 12:34:56	6	3	F03	57.0	483.0	57.0	0.0
MH1_11	2016-06-06 12:34:56	6	4	F04	215.0	407.0	121.0	94.0
MH1_11	2016-06-06 12:34:56	6	5	F05	2625.0	30.0	16.0	2609.0
MH1_11	2016-06-06 12:34:56	6	6	F06	2340.0	37.0	16.0	2324.0
MH1_11	2016-06-06 12:34:56	6	7	F07	2254.0	40.0	21.0	2233.0
MH1_11	2016-06-06 12:34:56	6	8	F08	1674.0	28.0	4.0	1670.0
MH1_11	2016-06-06 12:34:56	6	9	F09	2321.0	30.0	8.0	2313.0
MH1_11	2016-06-06 12:34:56	6	10	F10	2632.0	35.0	11.0	2621.0
MH1_11	2016-06-06 12:34:56	6	11	F11	93.0	468.0	51.0	42.0
MH1_11	2016-06-06 12:34:56	6	12	F12	2626.0	27.0	11.0	2615.0
MH1_11	2016-06-06 12:34:56	6	13	F13	1932.0	28.0	8.0	1924.0
MH1_11	2016-06-06 12:34:56	6	14	F14	2594.0	40.0	14.0	2580.0
MH1_11	2016-06-06 12:34:56	6	15	F15	2527.0	35.0	16.0	2511.0
MH1_11	2016-06-06 12:34:56	6	16	F16	605.0	69.0	54.0	551.0
MH1_11	2016-06-06 12:34:56	6	17	F17	1926.0	28.0	6.0	1920.0
MH1_11	2016-06-06 12:34:56	6	18	F18	2657.0	34.0	13.0	2644.0
MH1_11	2016-06-06 12:34:56	6	19	F19	2547.0	35.0	17.0	2530.0
MH1_11	2016-06-06 12:34:56	6	20	F20	2714.0	37.0	14.0	2700.0
MH1_11	2016-06-06 12:34:56	6	21	F21	2619.0	32.0	12.0	2607.0
MH1_11	2016-06-06 12:34:56	6	22	F22	2566.0	34.0	15.0	2551.0
MH1_11	2016-06-06 12:34:56	7	3	G03	2620.0	28.0	10.0	2610.0
MH1_11	2016-06-06 12:34:56	7	4	G04	95.0	487.0	55.0	40.0
MH1_11	2016-06-06 12:34:56	7	5	G05	2703.0	28.0	10.0	2693.0
MH1_11	2016-06-06 12:34:56	7	6	G06	1979.0	35.0	6.0	1973.0
MH1_11	2016-06-06 12:34:56	7	7	G07	2244.0	30.0	8.0	2236.0
MH1_11	2016-06-06 12:34:56	7	8	G08	223.0	406.0	119.0	104.0
MH1_11	2016-06-06 12:34:56	7	9	G09	2619.0	35.0	12.0	2607.0
MH1_11	2016-06-06 12:34:56	7	10	G10	2155.0	48.0	27.0	2128.0
MH1_11	2016-06-06 12:34:56	7	11	G11	2235.0	47.0	22.0	2213.0
MH1_11	2016-06-06 12:34:56	7	12	G12	2694.0	32.0	12.0	2682.0
MH1_11	2016-06-06 12:34:56	7	13	G13	2213.0	27.0	12.0	2201.0
MH1_11	2016-06-06 12:34:56	7	14	G14	2611.0	27.0	10.0	2601.0
MH1_11	2016-06-06 12:34:56	7	15	G15	1493.0	21.0	1.0	1492.0
MH1_11	2016-06-06 12:34:56	7	16	G16	2420.0	25.0	10.0	2410.0
MH1_11	2016-06-06 12:34:56	7	17	G17	2689.0	30.0	12.0	2677.0
MH1_11	2016-06-06 12:34:56	7	18	G18	2640.0	36.0	12.0	2628.0
MH1_11	2016-06-06 12:34:56	7	19	G19	2664.0	32.0	15.0	2649.0
MH1_11	2016-06-06 12:34:56	7	20	G20	220.0	426.0	134.0	86.0
MH1_11	2016-06-06 12:34:56	7	21	G21	1636.0	25.0	5.0	1631.0
MH1_11	2016-06-06 12:34:56	7	22	G22	2633.0	28.0	12.0	2621.0
MH1_11	2016-06-06 12:34:56	8	3	H03	2479.0	32.0	13.0	2466.0
MH1_11	2016-06-06 12:34:56	8	4	H04	2614.0	27.0	12.0	2602.0
MH1_11	2016-06-06 12:34:56	8	5	H05	2250.0	35.0	9.0	2241.0
MH1_11	2016-06-06 12:34:56	8	6	H06	2579.0	33.0	12.0	2567.0
MH1_11	2016-06-06 12:34:56	8	7	H07	587.0	107.0	84.0	503.0
MH1_11	2016-06-06 12:34:56	8	8	H08	653.0	62.0	48.0	605.0
MH1_11	2016-06-06 12:34:56	8	9	H09	2646.0	29.0	13.0	2633.0
MH1_11	2016-06-06 12:34:56	8	10	H10	2677.0	31.0	9.0	2668.0
MH1_11	2016-06-06 12:34:56	8	11	H11	628.0	81.0	60.0	568.0
MH1_11	2016-06-06 12:34:56	8	12	H12	2661.0	30.0	12.0	2649.0
MH1_11	2016-06-06 12:34:56	8	13	H13	2524.0	27.0	9.0	2515.0
MH1_11	2016-06-06 12:34:56	8	14	H14	2626.0	35.0	13.0	2613.0
MH1_11	2016-06-06 12:34:56	8	15	H15	260.0	324.0	57.0	203.0
MH1_11	2016-06-06 12:34:56	8	16	H16	2661.0	31.0	11.0	2650.0
MH1_11	2016-06-06 12:34:56	8	17	H17	2670.0	34.0	15.0	2655.0
MH1_11	2016-06-06 12:34:56	8	18	H18	624.0	72.0	58.0	566.0
MH1_11	2016-06-06 12:34:56	8	19	H19	2672.0	32.0	14.0	2658.0
MH1_11	2016-06-06 12:34:56	8	20	H20	2097.0	24.0	4.0	2093.0
MH1_11	2016-06-06 12:34:56	8	21	H21	236.0	406.0	129.0	107.0
MH1_11	2016-06-06 12:34:56	8	22	H22	2196.0	39.0	14.0	2182.0
MH1_11	2016-06-06 12:34:56	9	3	I03	2210.0	31.0	15.0	2195.0
MH1_11	2016-06-06 12:34:56	9	4	I04	2705.0	32.0	12.0	2693.0
MH1_11	2016-06-06 12:34:56	9	5	I05	1125.0	49.0	29.0	1096.0
MH1_11	2016-06-06 12:34:56	9	6	I06	1204.0	77.0	58.0	1146.0
MH1_11	2016-06-06 12:34:56	9	7	I07	230.0	407.0	114.0	116.0
MH1_11	2016-06-06 12:34:56	9	8	I08	2630.0	34.0	14.0	2616.0
MH1_11	2016-06-06 12:34:56	9	9	I09	2239.0	37.0	15.0	2224.0
MH1_11	2016-06-06 12:34:56	9	10	I10	2571.0	33.0	14.0	2557.0
MH1_11	2016-06-06 12:34:56	9	11	I11	1107.0	62.0	39.0	1068.0
MH1_11	2016-06-06 12:34:56	9	12	I12	95.0	465.0	56.0	39.0
MH1_11	2016-06-06 12:34:56	9	13	I13	1231.0	77.0	58.0	1173.0
MH1_11	2016-06-06 12:34:56	9	14	I14	2212.0	27.0	7.0	2205.0
MH1_11	2016-06-06 12:34:56	9	15	I15	2205.0	35.0	20.0	2185.0
MH1_11	2016-06-06 12:34:56	9	16	I16	2606.0	31.0	11.0	2595.0
MH1_11	2016-06-06 12:34:56	9	17	I17	2673.0	24.0	10.0	2663.0
MH1_11	2016-06-06 12:34:56	9	18	I18	2648.0	31.0	9.0	2639.0
MH1_11	2016-06-06 12:34:56	9	19	I19	76.0	480.0	54.0	22.0
MH1_11	2016-06-06 12:34:56	9	20	I20	59.0	514.0	62.0	0.0
MH1_11	2016-06-06 12:34:56	9	21	I21	2340.0	29.0	14.0	2326.0
MH1_11	2016-06-06 12:34:56	9	22	I22	1388.0	19.0	1.0	1387.0
MH1_11	2016-06-06 12:34:56	10	3	J03	2647.0	37.0	14.0	2633.0
MH1_11	2016-06-06 12:34:56	10	4	J04	2651.0	35.0	14.0	2637.0
MH1_11	2016-06-06 12:34:56	10	5	J05	2675.0	37.0	13.0	2662.0
MH1_11	2016-06-06 12:34:56	10	6	J06	2617.0	27.0	12.0	2605.0
MH1_11	2016-06-06 12:34:56	10	7	J07	1512.0	21.0	3.0	1509.0
MH1_11	2016-06-06 12:34:56	10	8	J08	1380.0	19.0	0.0	1380.0
MH1_11	2016-06-06 12:34:56	10	9	J09	1662.0	17.0	4.0	1658.0
MH1_11	2016-06-06 12:34:56	10	10	J10	2670.0	32.0	12.0	2658.0
MH1_11	2016-06-06 12:34:56	10	11	J11	1600.0	45.0	27.0	1573.0
MH1_11	2016-06-06 12:34:56	10	12	J12	2571.0	36.0	11.0	2560.0
MH1_11	2016-06-06 12:34:56	10	13	J13	2666.0	36.0	12.0	2654.0
MH1_11	2016-06-06 12:34:56	10	14	J14	1940.0	31.0	8.0	1932.0
MH1_11	2016-06-06 12:34:56	10	15	J15	1087.0	51.0	29.0	1058.0
MH1_11	2016-06-06 12:34:56	10	16	J16	1071.0	49.0	32.0	1039.0
MH1_11	2016-06-06 12:34:56	10	17	J17	2668.0	34.0	11.0	2657.0
MH1_11	2016-06-06 12:34:56	10	18	J18	1363.0	22.0	0.0	1363.0
MH1_11	2016-06-06 12:34:56	10	19	J19	62.0	513.0	54.0	8.0
MH1_11	2016-06-06 12:34:56	10	20	J20	2672.0	31.0	14.0	2658.0
MH1_11	2016-06-06 12:34:56	10	21	J21	2676.0	28.0	11.0	2665.0
MH1_11	2016-06-06 12:34:56	10	22	J22	2165.0	23.0	2.0	2163.0
MH1_11	2016-06-06 12:34:56	11	3	K03	58.0	508.0	62.0	0.0
MH1_11	2016-06-06 12:34:56	11	4	K04	2365.0	31.0	13.0	2352.0
MH1_11	2016-06-06 12:34:56	11	5	K05	1277.0	82.0	60.0	1217.0
MH1_11	2016-06-06 12:34:56	11	6	K06	2557.0	29.0	12.0	2545.0
MH1_11	2016-06-06 12:34:56	11	7	K07	473.0	150.0	108.0	365.0
MH1_11	2016-06-06 12:34:56	11	8	K08	2665.0	33.0	11.0	2654.0
MH1_11	2016-06-06 12:34:56	11	9	K09	2213.0	38.0	18.0	2195.0
MH1_11	2016-06-06 12:34:56	11	10	K10	2625.0	31.0	13.0	2612.0
MH1_11	2016-06-06 12:34:56	11	11	K11	2698.0	37.0	14.0	2684.0
MH1_11	2016-06-06 12:34:56	11	12	K12	2407.0	29.0	10.0	2397.0
MH1_11	2016-06-06 12:34:56	11	13	K13	2661.0	30.0	15.0	2646.0
MH1_11	2016-06-06 12:34:56	11	14	K14	1578.0	18.0	4.0	1574.0
MH1_11	2016-06-06 12:34:56	11	15	K15	2597.0	32.0	10.0	2587.0
MH1_11	2016-06-06 12:34:56	11	16	K16	2663.0	30.0	10.0	2653.0
MH1_11	2016-06-06 12:34:56	11	17	K17	2667.0	36.0	14.0	2653.0
MH1_11	2016-06-06 12:34:56	11	18	K18	2663.0	37.0	13.0	2650.0
MH1_11	2016-06-06 12:34:56	11	19	K19	1584.0	56.0	29.0	1555.0
MH1_11	2016-06-06 12:34:56	11	20	K20	1086.0	54.0	28.0	1058.0
MH1_11	2016-06-06 12:34:56	11	21	K21	2585.0	31.0	11.0	2574.0
MH1_11	2016-06-06 12:34:56	11	22	K22	2674.0	29.0	10.0	2664.0
MH1_11	2016-06-06 12:34:56	12	3	L03	2561.0	32.0	13.0	2548.0
MH1_11	2016-06-06 12:34:56	12	4	L04	2579.0	32.0	13.0	2566.0
MH1_11	2016-06-06 12:34:56	12	5	L05	620.0	76.0	58.0	562.0
MH1_11	2016-06-06 12:34:56	12	6	L06	2360.0	18.0	8.0	2352.0
MH1_11	2016-06-06 12:34:56	12	7	L07	2403.0	33.0	11.0	2392.0
MH1_11	2016-06-06 12:34:56	12	8	L08	1968.0	29.0	7.0	1961.0
MH1_11	2016-06-06 12:34:56	12	9	L09	1390.0	17.0	2.0	1388.0
MH1_11	2016-06-06 12:34:56	12	10	L10	2652.0	36.0	13.0	2639.0
MH1_11	2016-06-06 12:34:56	12	11	L11	95.0	474.0	56.0	39.0
MH1_11	2016-06-06 12:34:56	12	12	L12	59.0	482.0	58.0	1.0
MH1_11	2016-06-06 12:34:56	12	13	L13	2682.0	34.0	13.0	2669.0
MH1_11	2016-06-06 12:34:56	12	14	L14	2609.0	28.0	13.0	2596.0
MH1_11	2016-06-06 12:34:56	12	15	L15	617.0	76.0	57.0	560.0
MH1_11	2016-06-06 12:34:56	12	16	L16	2723.0	32.0	13.0	2710.0
MH1_11	2016-06-06 12:34:56	12	17	L17	2691.0	34.0	10.0	2681.0
MH1_11	2016-06-06 12:34:56	12	18	L18	2561.0	39.0	14.0	2547.0
MH1_11	2016-06-06 12:34:56	12	19	L19	274.0	340.0	120.0	154.0
MH1_11	2016-06-06 12:34:56	12	20	L20	1087.0	52.0	29.0	1058.0
MH1_11	2016-06-06 12:34:56	12	21	L21	229.0	396.0	136.0	93.0
MH1_11	2016-06-06 12:34:56	12	22	L22	2679.0	31.0	15.0	2664.0
MH1_11	2016-06-06 12:34:56	13	3	M03	2573.0	33.0	12.0	2561.0
MH1_11	2016-06-06 12:34:56	13	4	M04	233.0	335.0	50.0	183.0
MH1_11	2016-06-06 12:34:56	13	5	M05	2656.0	35.0	11.0	2645.0
MH1_11	2016-06-06 12:34:56	13	6	M06	87.0	477.0	65.0	22.0
MH1_11	2016-06-06 12:34:56	13	7	M07	228.0	416.0	129.0	99.0
MH1_11	2016-06-06 12:34:56	13	8	M08	2623.0	35.0	16.0	2607.0
MH1_11	2016-06-06 12:34:56	13	9	M09	233.0	408.0	134.0	99.0
MH1_11	2016-06-06 12:34:56	13	10	M10	2675.0	29.0	10.0	2665.0
MH1_11	2016-06-06 12:34:56	13	11	M11	2606.0	37.0	14.0	2592.0
MH1_11	2016-06-06 12:34:56	13	12	M12	2647.0	34.0	14.0	2633.0
MH1_11	2016-06-06 12:34:56	13	13	M13	2582.0	31.0	13.0	2569.0
MH1_11	2016-06-06 12:34:56	13	14	M14	2626.0	28.0	11.0	2615.0
MH1_11	2016-06-06 12:34:56	13	15	M15	2538.0	37.0	14.0	2524.0
MH1_11	2016-06-06 12:34:56	13	16	M16	2704.0	29.0	12.0	2692.0
MH1_11	2016-06-06 12:34:56	13	17	M17	573.0	100.0	83.0	490.0
MH1_11	2016-06-06 12:34:56	13	18	M18	598.0	99.0	82.0	516.0
MH1_11	2016-06-06 12:34:56	13	19	M19	67.0	498.0	59.0	8.0
MH1_11	2016-06-06 12:34:56	13	20	M20	1419.0	22.0	2.0	1417.0
MH1_11	2016-06-06 12:34:56	13	21	M21	2512.0	37.0	14.0	2498.0
MH1_11	2016-06-06 12:34:56	13	22	M22	2627.0	33.0	13.0	2614.0
MH1_11	2016-06-06 12:34:56	14	3	N03	269.0	299.0	48.0	221.0
MH1_11	2016-06-06 12:34:56	14	4	N04	2681.0	28.0	12.0	2669.0
MH1_11	2016-06-06 12:34:56	14	5	N05	2586.0	35.0	11.0	2575.0
MH1_11	2016-06-06 12:34:56	14	6	N06	2620.0	32.0	14.0	2606.0
MH1_11	2016-06-06 12:34:56	14	7	N07	2559.0	37.0	16.0	2543.0
MH1_11	2016-06-06 12:34:56	14	8	N08	2603.0	28.0	8.0	2595.0
MH1_11	2016-06-06 12:34:56	14	9	N09	2607.0	30.0	11.0	2596.0
MH1_11	2016-06-06 12:34:56	14	10	N10	2698.0	34.0	13.0	2685.0
MH1_11	2016-06-06 12:34:56	14	11	N11	2632.0	30.0	11.0	2621.0
MH1_11	2016-06-06 12:34:56	14	12	N12	2082.0	24.0	2.0	2080.0
MH1_11	2016-06-06 12:34:56	14	13	N13	2713.0	34.0	13.0	2700.0
MH1_11	2016-06-06 12:34:56	14	14	N14	2574.0	33.0	15.0	2559.0
MH1_11	2016-06-06 12:34:56	14	15	N15	1963.0	27.0	7.0	1956.0
MH1_11	2016-06-06 12:34:56	14	16	N16	2624.0	36.0	17.0	2607.0
MH1_11	2016-06-06 12:34:56	14	17	N17	2682.0	37.0	13.0	2669.0
MH1_11	2016-06-06 12:34:56	14	18	N18	2670.0	29.0	12.0	2658.0
MH1_11	2016-06-06 12:34:56	14	19	N19	1360.0	20.0	1.0	1359.0
MH1_11	2016-06-06 12:34:56	14	20	N20	530.0	126.0	102.0	428.0
MH1_11	2016-06-06 12:34:56	14	21	N21	2551.0	35.0	12.0	2539.0
MH1_11	2016-06-06 12:34:56	14	22	N22	2278.0	31.0	11.0	2267.0
MH1_12	2016-06-06 12:34:56	3	3	C03	95.0	505.0	74.0	21.0
MH1_12	2016-06-06 12:34:56	3	4	C04	1012.0	26.0	6.0	1006.0
MH1_12	2016-06-06 12:34:56	3	5	C05	1488.0	30.0	12.0	1476.0
MH1_12	2016-06-06 12:34:56	3	6	C06	538.0	99.0	79.0	459.0
MH1_12	2016-06-06 12:34:56	3	7	C07	2115.0	30.0	11.0	2104.0
MH1_12	2016-06-06 12:34:56	3	8	C08	2115.0	36.0	11.0	2104.0
MH1_12	2016-06-06 12:34:56	3	9	C09	2109.0	38.0	14.0	2095.0
MH1_12	2016-06-06 12:34:56	3	10	C10	1621.0	47.0	30.0	1591.0
MH1_12	2016-06-06 12:34:56	3	11	C11	1820.0	36.0	16.0	1804.0
MH1_12	2016-06-06 12:34:56	3	12	C12	1507.0	44.0	25.0	1482.0
MH1_12	2016-06-06 12:34:56	3	13	C13	2029.0	34.0	10.0	2019.0
MH1_12	2016-06-06 12:34:56	3	14	C14	2103.0	34.0	15.0	2088.0
MH1_12	2016-06-06 12:34:56	3	15	C15	1725.0	27.0	2.0	1723.0
MH1_12	2016-06-06 12:34:56	3	16	C16	99.0	467.0	80.0	19.0
MH1_12	2016-06-06 12:34:56	3	17	C17	2059.0	38.0	14.0	2045.0
MH1_12	2016-06-06 12:34:56	3	18	C18	2132.0	25.0	10.0	2122.0
MH1_12	2016-06-06 12:34:56	3	19	C19	2056.0	29.0	12.0	2044.0
MH1_12	2016-06-06 12:34:56	3	20	C20	800.0	24.0	1.0	799.0
MH1_12	2016-06-06 12:34:56	3	21	C21	1675.0	18.0	0.0	1675.0
MH1_12	2016-06-06 12:34:56	3	22	C22	2108.0	27.0	11.0	2097.0
MH1_12	2016-06-06 12:34:56	4	3	D03	103.0	491.0	83.0	20.0
MH1_12	2016-06-06 12:34:56	4	4	D04	2132.0	35.0	12.0	2120.0
MH1_12	2016-06-06 12:34:56	4	5	D05	143.0	437.0	72.0	71.0
MH1_12	2016-06-06 12:34:56	4	6	D06	141.0	442.0	73.0	68.0
MH1_12	2016-06-06 12:34:56	4	7	D07	2060.0	36.0	15.0	2045.0
MH1_12	2016-06-06 12:34:56	4	8	D08	2092.0	30.0	15.0	2077.0
MH1_12	2016-06-06 12:34:56	4	9	D09	767.0	15.0	0.0	767.0
MH1_12	2016-06-06 12:34:56	4	10	D10	2089.0	27.0	12.0	2077.0
MH1_12	2016-06-06 12:34:56	4	11	D11	549.0	109.0	83.0	466.0
MH1_12	2016-06-06 12:34:56	4	12	D12	2108.0	24.0	9.0	2099.0
MH1_12	2016-06-06 12:34:56	4	13	D13	2088.0	33.0	13.0	2075.0
MH1_12	2016-06-06 12:34:56	4	14	D14	717.0	79.0	62.0	655.0
MH1_12	2016-06-06 12:34:56	4	15	D15	2092.0	34.0	14.0	2078.0
MH1_12	2016-06-06 12:34:56	4	16	D16	2098.0	28.0	10.0	2088.0
MH1_12	2016-06-06 12:34:56	4	17	D17	1927.0	41.0	17.0	1910.0
MH1_12	2016-06-06 12:34:56	4	18	D18	398.0	164.0	57.0	341.0
MH1_12	2016-06-06 12:34:56	4	19	D19	102.0	485.0	79.0	23.0
MH1_12	2016-06-06 12:34:56	4	20	D20	133.0	432.0	71.0	62.0
MH1_12	2016-06-06 12:34:56	4	21	D21	2099.0	33.0	11.0	2088.0
MH1_12	2016-06-06 12:34:56	4	22	D22	2134.0	28.0	12.0	2122.0
MH1_12	2016-06-06 12:34:56	5	3	E03	2040.0	38.0	15.0	2025.0
MH1_12	2016-06-06 12:34:56	5	4	E04	1686.0	22.0	3.0	1683.0
MH1_12	2016-06-06 12:34:56	5	5	E05	1702.0	25.0	0.0	1702.0
MH1_12	2016-06-06 12:34:56	5	6	E06	1720.0	27.0	2.0	1718.0
MH1_12	2016-06-06 12:34:56	5	7	E07	1666.0	51.0	31.0	1635.0
MH1_12	2016-06-06 12:34:56	5	8	E08	714.0	22.0	0.0	714.0
MH1_12	2016-06-06 12:34:56	5	9	E09	1986.0	24.0	10.0	1976.0
MH1_12	2016-06-06 12:34:56	5	10	E10	2149.0	39.0	11.0	2138.0
MH1_12	2016-06-06 12:34:56	5	11	E11	2017.0	30.0	10.0	2007.0
MH1_12	2016-06-06 12:34:56	5	12	E12	1946.0	31.0	11.0	1935.0
MH1_12	2016-06-06 12:34:56	5	13	E13	2049.0	38.0	15.0	2034.0
MH1_12	2016-06-06 12:34:56	5	14	E14	801.0	94.0	76.0	725.0
MH1_12	2016-06-06 12:34:56	5	15	E15	1012.0	20.0	4.0	1008.0
MH1_12	2016-06-06 12:34:56	5	16	E16	2017.0	32.0	8.0	2009.0
MH1_12	2016-06-06 12:34:56	5	17	E17	2100.0	24.0	13.0	2087.0
MH1_12	2016-06-06 12:34:56	5	18	E18	2085.0	30.0	11.0	2074.0
MH1_12	2016-06-06 12:34:56	5	19	E19	98.0	470.0	71.0	27.0
MH1_12	2016-06-06 12:34:56	5	20	E20	422.0	140.0	52.0	370.0
MH1_12	2016-06-06 12:34:56	5	21	E21	104.0	460.0	71.0	33.0
MH1_12	2016-06-06 12:34:56	5	22	E22	2080.0	28.0	12.0	2068.0
MH1_12	2016-06-06 12:34:56	6	3	F03	92.0	500.0	83.0	9.0
MH1_12	2016-06-06 12:34:56	6	4	F04	629.0	110.0	89.0	540.0
MH1_12	2016-06-06 12:34:56	6	5	F05	2067.0	31.0	12.0	2055.0
MH1_12	2016-06-06 12:34:56	6	6	F06	2086.0	33.0	13.0	2073.0
MH1_12	2016-06-06 12:34:56	6	7	F07	1313.0	53.0	33.0	1280.0
MH1_12	2016-06-06 12:34:56	6	8	F08	1692.0	27.0	3.0	1689.0
MH1_12	2016-06-06 12:34:56	6	9	F09	2001.0	29.0	10.0	1991.0
MH1_12	2016-06-06 12:34:56	6	10	F10	2136.0	36.0	13.0	2123.0
MH1_12	2016-06-06 12:34:56	6	11	F11	112.0	478.0	82.0	30.0
MH1_12	2016-06-06 12:34:56	6	12	F12	1933.0	28.0	12.0	1921.0
MH1_12	2016-06-06 12:34:56	6	13	F13	1835.0	24.0	5.0	1830.0
MH1_12	2016-06-06 12:34:56	6	14	F14	2126.0	36.0	14.0	2112.0
MH1_12	2016-06-06 12:34:56	6	15	F15	2092.0	28.0	11.0	2081.0
MH1_12	2016-06-06 12:34:56	6	16	F16	554.0	109.0	88.0	466.0
MH1_12	2016-06-06 12:34:56	6	17	F17	756.0	17.0	1.0	755.0
MH1_12	2016-06-06 12:34:56	6	18	F18	2079.0	34.0	13.0	2066.0
MH1_12	2016-06-06 12:34:56	6	19	F19	2148.0	29.0	14.0	2134.0
MH1_12	2016-06-06 12:34:56	6	20	F20	2096.0	36.0	16.0	2080.0
MH1_12	2016-06-06 12:34:56	6	21	F21	2031.0	42.0	16.0	2015.0
MH1_12	2016-06-06 12:34:56	6	22	F22	2096.0	33.0	14.0	2082.0
MH1_12	2016-06-06 12:34:56	7	3	G03	2122.0	36.0	12.0	2110.0
MH1_12	2016-06-06 12:34:56	7	4	G04	93.0	483.0	72.0	21.0
MH1_12	2016-06-06 12:34:56	7	5	G05	2116.0	23.0	10.0	2106.0
MH1_12	2016-06-06 12:34:56	7	6	G06	1805.0	23.0	4.0	1801.0
MH1_12	2016-06-06 12:34:56	7	7	G07	1010.0	24.0	4.0	1006.0
MH1_12	2016-06-06 12:34:56	7	8	G08	839.0	101.0	75.0	764.0
MH1_12	2016-06-06 12:34:56	7	9	G09	2014.0	39.0	18.0	1996.0
MH1_12	2016-06-06 12:34:56	7	10	G10	2061.0	38.0	13.0	2048.0
MH1_12	2016-06-06 12:34:56	7	11	G11	2048.0	30.0	11.0	2037.0
MH1_12	2016-06-06 12:34:56	7	12	G12	2036.0	34.0	12.0	2024.0
MH1_12	2016-06-06 12:34:56	7	13	G13	1853.0	26.0	8.0	1845.0
MH1_12	2016-06-06 12:34:56	7	14	G14	1932.0	34.0	13.0	1919.0
MH1_12	2016-06-06 12:34:56	7	15	G15	1691.0	22.0	1.0	1690.0
MH1_12	2016-06-06 12:34:56	7	16	G16	1976.0	24.0	8.0	1968.0
MH1_12	2016-06-06 12:34:56	7	17	G17	2068.0	20.0	11.0	2057.0
MH1_12	2016-06-06 12:34:56	7	18	G18	2129.0	33.0	13.0	2116.0
MH1_12	2016-06-06 12:34:56	7	19	G19	2105.0	33.0	13.0	2092.0
MH1_12	2016-06-06 12:34:56	7	20	G20	1223.0	81.0	60.0	1163.0
MH1_12	2016-06-06 12:34:56	7	21	G21	1703.0	22.0	3.0	1700.0
MH1_12	2016-06-06 12:34:56	7	22	G22	2128.0	27.0	12.0	2116.0
MH1_12	2016-06-06 12:34:56	8	3	H03	1550.0	34.0	11.0	1539.0
MH1_12	2016-06-06 12:34:56	8	4	H04	2056.0	31.0	11.0	2045.0
MH1_12	2016-06-06 12:34:56	8	5	H05	1916.0	25.0	11.0	1905.0
MH1_12	2016-06-06 12:34:56	8	6	H06	2081.0	33.0	11.0	2070.0
MH1_12	2016-06-06 12:34:56	8	7	H07	796.0	41.0	24.0	772.0
MH1_12	2016-06-06 12:34:56	8	8	H08	733.0	91.0	66.0	667.0
MH1_12	2016-06-06 12:34:56	8	9	H09	2062.0	35.0	11.0	2051.0
MH1_12	2016-06-06 12:34:56	8	10	H10	2064.0	34.0	12.0	2052.0
MH1_12	2016-06-06 12:34:56	8	11	H11	524.0	102.0	82.0	442.0
MH1_12	2016-06-06 12:34:56	8	12	H12	2020.0	36.0	12.0	2008.0
MH1_12	2016-06-06 12:34:56	8	13	H13	1483.0	31.0	12.0	1471.0
MH1_12	2016-06-06 12:34:56	8	14	H14	2113.0	30.0	11.0	2102.0
MH1_12	2016-06-06 12:34:56	8	15	H15	113.0	471.0	83.0	30.0
MH1_12	2016-06-06 12:34:56	8	16	H16	2116.0	30.0	12.0	2104.0
MH1_12	2016-06-06 12:34:56	8	17	H17	2131.0	29.0	12.0	2119.0
MH1_12	2016-06-06 12:34:56	8	18	H18	526.0	98.0	76.0	450.0
MH1_12	2016-06-06 12:34:56	8	19	H19	2069.0	35.0	14.0	2055.0
MH1_12	2016-06-06 12:34:56	8	20	H20	1985.0	23.0	4.0	1981.0
MH1_12	2016-06-06 12:34:56	8	21	H21	631.0	108.0	91.0	540.0
MH1_12	2016-06-06 12:34:56	8	22	H22	1286.0	46.0	28.0	1258.0
MH1_12	2016-06-06 12:34:56	9	3	I03	1326.0	46.0	26.0	1300.0
