barcode,cell_line,identifier,role,timepoint,well,agent1,agent2,agent3,concentration1,concentration2,concentration3
041018_combo_6,CL_1,DMSO,negative_control,168,L16,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,L17,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2, agent_3_16",treatment,168,L18,agent_1,agent_2,agent_3,10.0,10.0,10.0
041018_combo_6,CL_1,"agent_1, agent_3_5",treatment,168,L19,agent_1,agent_3,,10.0,0.0316,
041018_combo_6,CL_1,DMSO,negative_control,168,L20,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_45",treatment,168,L21,agent_1,agent_2,,0.0316,10.0,
041018_combo_6,CL_1,DMSO,negative_control,168,L22,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,L23,DMSO,,,0.0,,
041018_combo_6,,,,168,L24,,,,0.0,,
041018_combo_6,,,,168,M01,,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,M02,DMSO,,,0.0,,
041018_combo_6,CL_1,agent_1_3,treatment,168,M03,agent_1,,,0.3162,,
041018_combo_6,CL_1,"agent_1, agent_2_51",treatment,168,M04,agent_1,agent_2,,0.0316,0.01,
041018_combo_6,CL_1,"agent_1, agent_2_70",treatment,168,M05,agent_1,agent_2,,0.0032,0.0032,
041018_combo_6,CL_1,"agent_1, agent_2_24",treatment,168,M06,agent_1,agent_2,,1.0,0.01,
041018_combo_6,CL_1,DMSO,negative_control,168,M07,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_64",treatment,168,M08,agent_1,agent_2,,0.0032,3.1623,
041018_combo_6,CL_1,DMSO,negative_control,168,M09,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,M10,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_77",treatment,168,M11,agent_1,agent_2,,0.001,0.0316,
041018_combo_6,CL_1,"agent_1, agent_2_31",treatment,168,M12,agent_1,agent_2,,0.3162,0.1,
041018_combo_6,CL_1,DMSO,negative_control,168,M13,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,M14,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_21",treatment,168,M15,agent_1,agent_2,,1.0,0.3162,
041018_combo_6,CL_1,DMSO,negative_control,168,M16,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2, agent_3_0",treatment,168,M17,agent_1,agent_2,agent_3,10.0,10.0,10.0
041018_combo_6,CL_1,DMSO,negative_control,168,M18,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,M19,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_38",treatment,168,M20,agent_1,agent_2,,0.1,1.0,
041018_combo_6,CL_1,"agent_1, agent_2_3",treatment,168,M21,agent_1,agent_2,,10.0,0.3162,
041018_combo_6,CL_1,DMSO,negative_control,168,M22,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,M23,DMSO,,,0.0,,
041018_combo_6,,,,168,M24,,,,0.0,,
041018_combo_6,,,,168,N01,,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_36",treatment,168,N02,agent_1,agent_2,,0.1,10.0,
041018_combo_6,CL_1,"agent_2, agent_3_2",treatment,168,N03,agent_2,agent_3,,1.0,1.0,
041018_combo_6,CL_1,agent_3_8,treatment,168,N04,agent_3,,,0.001,,
041018_combo_6,CL_1,DMSO,negative_control,168,N05,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N06,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N07,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N08,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N09,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_80",treatment,168,N10,agent_1,agent_2,,0.001,0.001,
041018_combo_6,CL_1,DMSO,negative_control,168,N11,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N12,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N13,DMSO,,,0.0,,
041018_combo_6,CL_1,agent_1_4,treatment,168,N14,agent_1,,,0.1,,
041018_combo_6,CL_1,DMSO,negative_control,168,N15,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_66",treatment,168,N16,agent_1,agent_2,,0.0032,0.3162,
041018_combo_6,CL_1,agent_3_5,treatment,168,N17,agent_3,,,0.0316,,
041018_combo_6,CL_1,DMSO,negative_control,168,N18,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2, agent_3_10",treatment,168,N19,agent_1,agent_2,agent_3,0.01,0.01,0.01
041018_combo_6,CL_1,DMSO,negative_control,168,N20,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N21,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N22,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,N23,DMSO,,,0.0,,
041018_combo_6,,,,168,N24,,,,0.0,,
041018_combo_6,,,,168,O01,,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_3_3",treatment,168,O02,agent_1,agent_3,,10.0,0.3162,
041018_combo_6,CL_1,DMSO,negative_control,168,O03,DMSO,,,0.0,,
041018_combo_6,CL_1,DMSO,negative_control,168,O04,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2, agent_3_2",treatment,168,O05,agent_1,agent_2,agent_3,1.0,1.0,1.0
041018_combo_6,CL_1,"agent_1, agent_2, agent_3_12",treatment,168,O06,agent_1,agent_2,agent_3,0.001,0.001,0.001
041018_combo_6,CL_1,"agent_1, agent_2_67",treatment,168,O07,agent_1,agent_2,,0.0032,0.1,
041018_combo_6,CL_1,"agent_1, agent_3_2",treatment,168,O08,agent_1,agent_3,,10.0,1.0,
041018_combo_6,CL_1,agent_2_7,treatment,168,O09,agent_2,,,0.0032,,
041018_combo_6,CL_1,agent_2_5,treatment,168,O10,agent_2,,,0.0316,,
041018_combo_6,CL_1,DMSO,negative_control,168,O11,DMSO,,,0.0,,
041018_combo_6,CL_1,agent_1_1,treatment,168,O12,agent_1,,,3.1623,,
041018_combo_6,CL_1,DMSO,negative_control,168,O13,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_2, agent_3_0",treatment,168,O14,agent_2,agent_3,,10.0,10.0,
041018_combo_6,CL_1,DMSO,negative_control,168,O15,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_78",treatment,168,O16,agent_1,agent_2,,0.001,0.01,
041018_combo_6,CL_1,DMSO,negative_control,168,O17,DMSO,,,0.0,,
041018_combo_6,CL_1,"agent_1, agent_2_42",treatment,168,O18,agent_1,agent_2,,0.1,0.01,
041018_combo_6,CL_1,"agent_1, agent_2, agent_3_4",treatment,168,O19,agent_1,agent_2,agent_3,0.1,0.1,0.1
041018_combo_6,CL_1,DMSO,negative_control,168,O20,DMSO,,,0.0,,
041018_combo_6,CL_1,agent_1_6,treatment,168,O21,agent_1,,,0.01,,
041018_combo_6,CL_1,agent_2_6,treatment,168,O22,agent_2,,,0.01,,
041018_combo_6,CL_1,DMSO,negative_control,168,O23,DMSO,,,0.0,,
041018_combo_6,,,,168,O24,,,,0.0,,
041018_combo_6,,,,168,P01,,,,0.0,,
041018_combo_6,,,,168,P02,,,,0.0,,
041018_combo_6,,,,168,P03,,,,0.0,,
041018_combo_6,,,,168,P04,,,,0.0,,
041018_combo_6,,,,168,P05,,,,0.0,,
041018_combo_6,,,,168,P06,,,,0.0,,
041018_combo_6,,,,168,P07,,,,0.0,,
041018_combo_6,,,,168,P08,,,,0.0,,
041018_combo_6,,,,168,P09,,,,0.0,,
041018_combo_6,,,,168,P10,,,,0.0,,
041018_combo_6,,,,168,P11,,,,0.0,,
041018_combo_6,,,,168,P12,,,,0.0,,
041018_combo_6,,,,168,P13,,,,0.0,,
041018_combo_6,,,,168,P14,,,,0.0,,
041018_combo_6,,,,168,P15,,,,0.0,,
041018_combo_6,,,,168,P16,,,,0.0,,
041018_combo_6,,,,168,P17,,,,0.0,,
041018_combo_6,,,,168,P18,,,,0.0,,
041018_combo_6,,,,168,P19,,,,0.0,,
041018_combo_6,,,,168,P20,,,,0.0,,
041018_combo_6,,,,168,P21,,,,0.0,,
041018_combo_6,,,,168,P22,,,,0.0,,
041018_combo_6,,,,168,P23,,,,0.0,,
041018_combo_6,,,,168,P24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A01,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A02,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A03,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A04,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A05,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A06,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A07,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A08,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A09,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A10,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A11,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A12,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A13,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A14,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A15,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A16,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A17,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A18,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A19,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A20,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A21,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A22,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,A24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,B01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,B23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,B24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,C01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,C23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,C24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,D01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,D23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,D24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,E01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,E23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,E24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,F01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,F23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,F24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,G01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,G23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,G24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,H01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,H23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,H24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,I01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,I23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,I24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,J01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,J23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,J24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,K01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K17,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K18,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K19,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K20,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K21,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K22,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,K23,,,,0.0,,
041018_combo_7,,,,time0_ctrl,K24,,,,0.0,,
041018_combo_7,,,,time0_ctrl,L01,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L02,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L03,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L04,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L05,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L06,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L07,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L08,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L09,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L10,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L11,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L12,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L13,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L14,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L15,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L16,,,,0.0,,
041018_combo_7,CL_2,,,time0_ctrl,L17,,,,0.0,,
